,anime_id,name,genre,type,episodes,avg_rating,user_avg_rating
5173,7083,Hakushaku to Yousei Specials,"Adventure, Fantasy, Historical, Magic",Special,6,6.53,6.632075471698113
5174,4511,Hoero! Bun Bun,"Adventure, Slice of Life",TV,39,6.53,6.333333333333333
5175,4800,Huckleberry Finn Monogatari,Adventure,TV,26,6.53,6.6923076923076925
5176,1083,Human Crossing,"Drama, Slice of Life, Sports",TV,13,6.53,6.885714285714286
5177,31338,Hundred,"Action, Ecchi, Harem, Mecha, Romance, School, Sci-Fi",TV,12,6.53,6.640901771336554
5178,3546,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,"Comedy, Police",Special,1,6.53,4.0
5179,10207,Lily to Kaeru to (Otouto),"Adventure, Comedy, Supernatural",Special,1,6.53,7.142857142857143
5180,576,Magikano,"Comedy, Fantasy, Harem, Magic, Romance, Shounen",TV,13,6.53,6.660249150622876
5181,2277,Mahou Yuugi 2D,"Adventure, Comedy, Fantasy, Magic",ONA,24,6.53,6.846153846153846
5182,3875,Mahoutsukai Sally 2,"Comedy, Magic, Shoujo",TV,88,6.53,6.434782608695652
5183,4388,Mazinger Z tai Dr. Hell,"Action, Drama, Mecha, Sci-Fi, Shounen",Movie,1,6.53,6.933333333333334
5184,3147,Me gumi no Daigo: Kajiba no Baka Yarou,Drama,Movie,1,6.53,6.571428571428571
5185,20033,Miss Monochrome: The Animation,"Comedy, Music, Slice of Life",TV,13,6.53,6.722355769230769
5186,16331,Next A-Class,"Action, Cars, Sci-Fi",ONA,1,6.53,6.44
5187,33102,Nijiiro Days: Houkago Special,"Comedy, Romance, School, Shoujo, Slice of Life",Special,1,6.54,6.9
5188,2063,Rhea Gall Force,"Action, Mecha, Military, Sci-Fi",OVA,1,6.53,6.222222222222222
5189,3444,The Ultraman,"Action, Sci-Fi, Shounen, Space, Super Power",TV,50,6.53,5.916666666666667
5190,18061,Tiger Mask (Movie),"Shounen, Sports",Movie,1,6.53,7.0
5191,5272,Tondemo Nezumi Daikatsuyaku,Adventure,Movie,1,6.53,7.0
5192,30196,Tsubasa to Hotaru (2015),"Romance, School, Shoujo",Special,4,6.53,6.928571428571429
5193,5917,Tsuru ni Notte: Tomoko no Bouken,Drama,Movie,1,6.53,7.166666666666667
5194,3691,Watashi to Watashi: Futari no Lotte,"Kids, Shoujo, Slice of Life",TV,29,6.53,4.5
5195,2806,Yadamon,"Adventure, Comedy, Fantasy",TV,170,6.53,3.0
5196,4085,Yonimo Osoroshii Grimm Douwa,"Dementia, Horror, Psychological",OVA,3,6.53,6.8
5197,7659,Aisubeki Mirai e,Music,Music,1,6.52,7.083333333333333
5198,9737,Appleseed XIII,"Action, Mecha, Military, Police, Sci-Fi",OVA,13,6.52,6.684210526315789
5199,1270,Black Magic M-66,"Action, Mecha, Military, Sci-Fi",OVA,1,6.52,6.663043478260869
5200,5539,Blassreiter: Navi,"Action, Sci-Fi",Special,1,6.52,6.885714285714286
5201,5353,Chameleon,"Comedy, Ecchi, School, Seinen",OVA,6,6.52,6.818181818181818
5202,2564,Code-E,"Comedy, Romance, School, Sci-Fi, Slice of Life",TV,12,6.52,6.733796296296297
5203,1221,Demashita! Powerpuff Girls Z,"Action, Comedy, Magic, School, Sci-Fi, Shoujo, Slice of Life, Super Power",TV,52,6.52,6.854251012145749
5204,28205,Fastening Days,"Kids, Magic",ONA,2,6.52,6.67816091954023
5205,2572,Fushigi no Kuni no Alice,"Adventure, Fantasy, Kids",TV,52,6.52,6.785714285714286
5206,9390,Ginga Hyouryuu Vifam: Keito no Kioku - Namida no Dakkai Sakusen,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6.52,5.5
5207,1905,Harukanaru Toki no Naka de: Hachiyou Shou Specials,"Fantasy, Historical, Magic, Romance, Shoujo, Supernatural",Special,8,6.52,6.931034482758621
5208,4756,Hello Harinezumi: Satsui no Ryoubun,"Drama, Mystery, Psychological, Seinen",OVA,1,6.52,6.724137931034483
5209,359,I&#039;ll/CKBC,"Action, School, Shounen, Sports",OVA,2,6.52,6.967032967032967
5210,13137,Itsuka Tenma no Kuro Usagi Special,"Comedy, Ecchi",Special,1,6.52,6.9125
5211,22049,Just Awake,"Action, Music, Sci-Fi",Music,1,6.52,7.208333333333333
5212,32412,Kigyou Senshi Arslan,"Comedy, Parody",ONA,6,6.51,6.0
5213,7571,Kita e.: Diamond Dust Drops Special,"Drama, Slice of Life",Special,1,6.52,6.555555555555555
5214,3323,Kite Liberator,"Action, Drama, Sci-Fi",OVA,1,6.52,6.764430577223089
5215,7547,Komadori Eiga: Komaneko,"Kids, Slice of Life",Movie,1,6.52,7.666666666666667
5216,23831,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin,Comedy,Movie,4,6.52,6.62
5217,5265,Mega Man,"Action, Adventure, Comedy",TV,27,6.52,6.7631578947368425
5218,30291,Mini Hama: Minimum Hamatora,"Comedy, Mystery, School, Shounen, Super Power",TV,8,6.53,7.25
5219,2302,Mobile Suit SD Gundam Mk I,"Mecha, Parody, Sci-Fi",Special,3,6.52,6.617647058823529
5220,16690,My Life,"Drama, Slice of Life",ONA,1,6.52,6.6521739130434785
5221,10547,Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?,"Drama, Ecchi, Fantasy, Harem, Romance",OVA,1,6.52,6.590759075907591
5222,215,Pia Carrot e Youkoso!! 2 DX,"Comedy, Romance",OVA,6,6.52,6.602941176470588
5223,5845,Pokemon: Pikachu no Natsumatsuri,"Action, Comedy, Fantasy, Kids",Special,1,6.52,6.663157894736842
5224,10924,Queen&#039;s Blade OVA,"Action, Adventure, Ecchi, Fantasy",OVA,2,6.52,6.666666666666667
5225,13153,Renkyori Enai,Music,Music,1,6.52,6.6
5226,3399,Rokushin Gattai GodMars,"Action, Mecha, Sci-Fi, Space",TV,64,6.52,5.714285714285714
5227,1999,Sakura Taisen: Sumire,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,1,6.52,7.023809523809524
5228,3755,Sekai Meisaku Douwa: Oyayubi Hime,"Fantasy, Kids",Movie,1,6.52,7.0
5229,12337,Soukou Kihei Votoms Recaps,"Action, Drama, Mecha, Military, Sci-Fi",OVA,4,6.52,8.0
5230,14333,Tanken Driland,"Adventure, Fantasy",TV,37,6.52,5.428571428571429
5231,31894,The iDOLM@STER Million Live! &quot;Dreaming!&quot; Animation PV,Music,Music,1,6.52,5.9
5232,7279,TO,"Action, Sci-Fi",OVA,2,6.52,6.681159420289855
5233,1624,To Heart 2 Special,"Drama, Romance, School",Special,1,6.52,6.819444444444445
5234,9344,Torajima no Miime,Slice of Life,Special,2,6.52,7.25
5235,7626,Umi no Triton (1979),"Adventure, Fantasy, Shounen",Movie,2,6.52,8.75
5236,6743,Utawarerumono OVA Picture Drama,"Comedy, Fantasy",Special,3,6.52,6.691358024691358
5237,4099,Wolf Daddy,Fantasy,Movie,1,6.52,6.913043478260869
5238,17010,Yasashii March: The Tender March,Music,Music,1,6.52,6.555555555555555
5239,1107,Youjuu Toshi,"Action, Adventure, Demons, Drama, Horror, Super Power",Movie,1,6.52,6.555785123966942
5240,14693,Yurumates 3D Plus,"Comedy, Seinen, Slice of Life",TV,13,6.52,6.495575221238938
5241,15219,.hack//Versus: The Thanatos Report,"Action, Game, Sci-Fi",Special,1,6.51,6.648351648351649
5242,17325,Ajin Senshi,"Fantasy, Sci-Fi",Movie,1,6.51,
5243,5848,Cinnamon the Movie,Fantasy,Movie,1,6.51,7.125
5244,1333,Fushigi na Koala Blinky,"Adventure, Comedy, Fantasy, Kids",TV,26,6.51,6.647058823529412
5245,17147,Gakkatsu! 2nd Season,"Comedy, School",TV,25,6.51,7.6
5246,31561,Gangsta. Recap,"Action, Drama, Seinen",Special,1,6.51,6.653846153846154
5247,28913,Hidamari Sketch x 365 Recap,"Comedy, School, Slice of Life",Special,1,6.51,6.6
5248,5956,High School! Kimengumi (Movie),"Action, Comedy, Parody, Romance, School, Shounen",Movie,1,6.51,
5249,17813,Kyoto Animation: Megane-hen,Thriller,Special,1,6.51,6.652482269503546
5250,22113,Kyoukaisenjou no Horizon Specials,"Comedy, Fantasy, School",ONA,4,6.51,6.714285714285714
5251,1918,Mahou Shoujo Pretty Sammy,"Comedy, Fantasy, Magic, Parody",OVA,3,6.51,6.485714285714286
5252,5466,Mahoutsukai Tai! vs. Shamanic Princess,"Comedy, Fantasy, Magic",OVA,1,6.51,6.375
5253,34239,Mutsugo to Ouma no Monogatari,"Comedy, Parody",ONA,6,6.47,7.0
5254,2621,Natsu e no Tobira,"Drama, Romance, Shoujo, Shounen Ai",Movie,1,6.51,6.666666666666667
5255,13283,One Off,Slice of Life,OVA,4,6.5,6.790322580645161
5256,2267,Red Garden: Dead Girls,"Mecha, Mystery",OVA,1,6.51,6.766990291262136
5257,2168,Sakura Taisen: New York,"Adventure, Comedy, Supernatural",OVA,6,6.51,6.90566037735849
5258,988,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,"Action, Comedy, Historical, Military, Samurai",TV,12,6.51,5.875
5259,2099,Silent Mobius: The Motion Picture,"Adventure, Sci-Fi, Supernatural",Movie,1,6.51,6.636363636363637
5260,32684,Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!,"Comedy, School, Shoujo, Shounen Ai, Slice of Life",Special,1,6.51,6.428571428571429
5261,10342,Tetsuwan Atom: Uchuu no Yuusha,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",Movie,1,6.51,7.142857142857143
5262,8553,Time Bokan Series: Time Patroltai Otasukeman,"Action, Adventure, Comedy, Sci-Fi",TV,53,6.51,7.0
5263,33934,Trigger-chan,Action,ONA,1,6.51,6.8
5264,6919,X-Men,"Action, Drama, Super Power",TV,12,6.51,6.6761904761904765
5265,3417,Yawaraka Sangokushi Tsukisase!! Ryofuko-chan,"Comedy, Ecchi, Magic",OVA,4,6.51,6.584615384615384
5266,31128,Arslan Senki (TV): Dakkan no Yaiba,"Action, Adventure, Drama, Fantasy, Historical, Supernatural",Special,1,6.5,6.469512195121951
5267,19973,Ashita no Joe Pilots,"Drama, Sports",Special,2,6.5,6.357142857142857
5268,3131,Ashita Tenki ni Naare,Sports,TV,47,6.5,6.833333333333333
5269,3166,Ayakashi,"Action, Fantasy, Horror, Sci-Fi",TV,12,6.5,6.721419185282523
5270,6096,Bad Boys,Comedy,OVA,5,6.5,6.2
5271,5337,Bakugan Battle Brawlers: New Vestroia,"Adventure, Fantasy, Game, Shounen",TV,52,6.5,6.639175257731959
5272,18669,Black Jack: Karte NG Extras,Comedy,Special,1,6.5,6.25
5273,3007,Bronze: Kouji Nanjo Cathexis,"Music, Shounen Ai",OVA,1,6.5,6.428571428571429
5274,769,Burn Up! W,"Comedy, Ecchi, Mecha, Sci-Fi, Shounen",OVA,4,6.5,6.584362139917696
5275,21677,Captain Earth,"Action, Mecha, Romance, Sci-Fi, Space",TV,25,6.5,6.869845360824742
5276,6970,Choujin Sentai Baratack,"Adventure, Mecha, Sci-Fi",TV,31,6.5,6.8
5277,2256,Choujuu Kishin Dancougar: Ushinawareta Monotachi e no Requiem,"Action, Drama, Mecha",OVA,1,6.5,6.666666666666667
5278,833,Choujuushin Gravion,"Action, Comedy, Mecha, Sci-Fi, Shounen",TV,13,6.5,6.678294573643411
5279,31530,Classroom☆Crisis Special,"School, Sci-Fi",Special,1,6.5,7.222222222222222
5280,10528,Duel Masters Cross Shock,"Action, Adventure, Comedy, Shounen",TV,50,6.5,6.238095238095238
5281,14889,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,"Comedy, Ecchi, Parody, School, Shounen",OVA,1,6.5,6.774193548387097
5282,21167,Escha &amp; Logy no Atelier: Tasogare no Sora no Renkinjutsushi,Fantasy,TV,12,6.5,6.7160048134777375
5283,1361,Final Fantasy: The Spirits Within,Sci-Fi,Movie,1,6.5,6.655526238639695
5284,10262,Gag Manga Biyori: Jump Festa 2002 Special,Comedy,Special,1,6.5,7.0625
5285,19367,Galilei Donna,"Action, Adventure, Sci-Fi",TV,11,6.5,6.753346080305928
5286,30895,HaruChika: Haruta to Chika wa Seishun suru,"Mystery, Romance, School, Slice of Life",TV,12,6.5,6.846846846846847
5287,28915,Hidamari Sketch x ☆☆☆ Recap,"Comedy, School, Slice of Life",Special,1,6.5,6.2
5288,2601,Juusenki L-Gaim III: Full Metal Soldier,"Action, Mecha, Sci-Fi, Shounen",OVA,1,6.5,7.1
5289,23697,Kara no Kyoukai: Manner Movies,"Action, Comedy",Movie,7,6.49,6.69811320754717
5290,20971,Kiniro no Corda: Blue♪Sky,"Harem, Music, School, Shoujo",TV,12,6.5,6.811643835616438
5291,2303,Mobile Suit SD Gundam Mk II,"Mecha, Parody, Sci-Fi",OVA,3,6.5,6.408163265306122
5292,18845,Ninja Hattori-kun (2012),Comedy,TV,52,6.5,
5293,31223,Phantasy Star Online 2 The Animation,"Action, Game, School, Sci-Fi",TV,12,6.5,6.656
5294,3201,Pure-tou no Nakama-tachi,"Fantasy, Kids",TV,26,6.5,6.428571428571429
5295,11859,Queen&#039;s Blade: Rebellion,"Action, Adventure, Ecchi, Fantasy",TV,12,6.5,6.701357466063349
5296,559,RahXephon Interlude: Her and Herself/Thatness and Thereness,"Drama, Psychological, Sci-Fi",OVA,1,6.5,6.787356321839081
5297,2698,Sanctuary,"Action, Drama, Police, Seinen, Thriller",OVA,1,6.5,7.0
5298,1217,Seikimatsu★Darling,"Comedy, Drama, Romance, Shounen Ai",OVA,1,6.5,6.412322274881516
5299,22361,Shichinin no Nana: Oshougatsu Da yo! 7 x 7 = 49-nin no Nana?,"Adventure, Comedy, Magic",Special,1,6.51,6.666666666666667
5300,9403,Shin Mashin Eiyuuden Wataru Majinzan,"Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi",OVA,2,6.5,
5301,1048,The SoulTaker: Tamashii-gari,"Demons, Horror, Supernatural",TV,13,6.5,6.736180904522613
5302,4475,Toshi wo Totta Wani,Drama,Movie,1,6.5,6.6415094339622645
5303,3905,Wanpaku Ouji no Orochi Taiji,Adventure,Movie,1,6.5,6.666666666666667
5304,4537,Yagami-kun no Katei no Jijou,Comedy,OVA,3,6.5,5.769230769230769
5305,2464,Yoshinaga-san&#039;chi no Gargoyle Specials,"Adventure, Comedy, Fantasy",Special,5,6.5,6.769230769230769
5306,6148,Yurumates,"Comedy, Seinen, Slice of Life",OVA,1,6.5,6.634328358208955
5307,6682,11eyes,"Action, Ecchi, Super Power, Supernatural",TV,12,6.49,6.724036233410575
5308,1295,A-Ko The Versus,"Action, Adventure, Comedy, Romance, Sci-Fi, Super Power",OVA,2,6.49,6.716049382716049
5309,23583,Akage no Anne Specials,"Drama, Historical, Kids, Shoujo, Slice of Life",Special,2,6.49,6.25
5310,14373,Arata naru Sekai: World&#039;s/Start/Load/End,Sci-Fi,OVA,1,6.49,6.65929203539823
5311,9166,Attack No.1: Namida no Sekai Senshuken,"Drama, Shoujo, Sports",Movie,1,6.49,6.5
5312,3132,Boukensha: The Man Was from Spain,"Adventure, Historical",TV,26,6.49,6.529411764705882
5313,4418,Catman Series II,"Comedy, Fantasy, Slice of Life",ONA,8,6.49,6.454545454545454
5314,17020,D.C.III: Da Capo III Special,"Drama, Music, Romance, School",Special,1,6.49,6.534883720930233
5315,3202,Daisuki! Hello Kitty,"Fantasy, Kids",TV,26,6.49,6.7272727272727275
5316,1753,Di Gi Charat: Kuchi Kara Bazooka,Comedy,Special,1,6.49,6.928571428571429
5317,2647,Dorami-chan: Mini-Dora SOS!!!,"Fantasy, Kids",Movie,1,6.49,5.0
5318,5088,Fabre-sensei wa Meitantei,Mystery,TV,26,6.49,6.666666666666667
5319,909,Geneshaft,"Adventure, Mecha, Sci-Fi, Space",TV,13,6.49,6.6092715231788075
5320,1158,Geobreeders: File-X Chibi Neko Dakkan,"Adventure, Comedy, Shounen, Supernatural",OVA,3,6.49,6.142857142857143
5321,8450,Guskou Budori no Denki,Drama,Movie,1,6.49,8.0
5322,31630,"Gyakuten Saiban: Sono &quot;Shinjitsu&quot;, Igi Ari!","Comedy, Drama, Mystery, Police",TV,24,6.49,6.930747922437673
5323,1851,Haou Daikei Ryuu Knight: Adeu Legend Final,"Adventure, Comedy, Fantasy, Mecha, Parody",OVA,1,6.49,7.5
5324,1193,Happy Seven: The TV Manga,"Comedy, Fantasy",TV,13,6.49,6.725274725274725
5325,1884,Himesama Goyoujin,Comedy,TV,12,6.49,6.511111111111111
5326,3285,Himitsu no Akko-chan,"Magic, School, Shoujo",TV,94,6.49,6.3
5327,9824,Jigokudou Reikai Tsuushin,"Fantasy, Horror",OVA,1,6.49,6.571428571428571
5328,2293,Kyoushoku Soukou Guyver,"Action, Horror, Sci-Fi, Super Power",Movie,1,6.49,6.578512396694215
5329,3932,Magnerobo Ga-Keen,"Action, Mecha, Sci-Fi",TV,39,6.49,4.75
5330,2046,Mahou no Tenshi Creamy Mami: Long Goodbye,"Comedy, Fantasy, Magic, Romance, Shoujo",OVA,1,6.49,8.666666666666666
5331,3356,Mahoutsukai Sally,"Fantasy, Magic, School, Shoujo",TV,109,6.49,6.35
5332,5386,Miyamoto Musashi: Souken ni Haseru Yume,"Action, Historical, Martial Arts, Samurai",Movie,1,6.49,6.684931506849315
5333,4617,Nana Toshi Monogatari: Hokkyokukai Sensen,"Drama, Sci-Fi",OVA,2,6.49,6.482758620689655
5334,33038,Nuwa Chengzhang Riji,"Comedy, Fantasy",TV,30,6.49,
5335,2550,Onboro Film,"Comedy, Parody",Movie,1,6.49,6.655737704918033
5336,5056,Penguin Musume♥Heart Special,"Comedy, Ecchi, School, Slice of Life",Special,1,6.49,6.813725490196078
5337,21703,Pokemon XY: New Year Special,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,6.49,6.439024390243903
5338,14935,Pokemon: Utae Meloetta - Rinka no Mi wo Sagase!,"Adventure, Comedy, Fantasy, Kids",OVA,1,6.49,6.65625
5339,24935,Recorder to Randoseru Mi☆ Special,"Comedy, School, Seinen, Slice of Life",Special,1,6.49,6.633333333333334
5340,10013,Shouwa Monogatari (Movie),"Drama, Historical",Movie,1,6.49,6.6875
5341,6251,Sketchbook: Full Color&#039;s Picture Drama,"Comedy, Slice of Life",Special,6,6.49,6.805555555555555
5342,1662,Space Fantasia 2001 Nights,"Drama, Sci-Fi, Seinen, Space",OVA,1,6.49,6.9
5343,30246,Space☆Dandy 2nd Season Picture Drama,"Comedy, Sci-Fi, Space",Special,3,6.49,6.416666666666667
5344,19953,Zetsumetsu Kigu Shoujo: Amazing Twins,"Magic, Slice of Life",OVA,2,6.49,6.778443113772455
5345,27405,Zou no Senaka: Tabidatsu Hi,"Drama, Seinen, Slice of Life",OVA,1,6.49,6.0
5346,1734,Ajimu: Kaigan Monogatari,"Comedy, Drama, Romance, School",ONA,4,6.48,6.861861861861862
5347,4667,B-Densetsu! Battle Bedaman Enkon,"Adventure, Comedy, Kids, Shounen",TV,51,6.48,6.178571428571429
5348,4070,Black Jack: Dr. Pinoko no Mori no Bouken,Comedy,Special,1,6.48,6.673913043478261
5349,13169,Buta,"Adventure, Comedy, Fantasy, Historical",Movie,1,6.48,6.654054054054054
5350,69,Cluster Edge,"Action, Fantasy, Military, Sci-Fi",TV,25,6.48,6.775193798449612
5351,31967,Dog Days&#039;&#039;: Gravure Talk,"Comedy, Fantasy",Special,4,6.48,8.0
5352,7816,Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare,"Comedy, Sci-Fi, Shounen",Movie,1,6.48,7.555555555555555
5353,8145,Gegege no Kitarou: Nippon Bakuretsu,"Action, Fantasy, Horror, Kids, Shounen, Supernatural",Movie,1,6.48,6.333333333333333
5354,21575,Ghost in the Shell: Arise - Logicoma Specials,"Mecha, Sci-Fi",Special,4,6.48,6.5813953488372094
5355,1849,Haou Taikei Ryuu Knight: Adeu Legend,"Action, Adventure, Fantasy, Mecha",OVA,13,6.48,6.444444444444445
5356,5600,Little El Cid no Bouken,"Adventure, Historical, Kids",TV,26,6.48,6.8
5357,1428,Lupin III: Secret File,"Adventure, Comedy, Shounen",OVA,1,6.48,6.596153846153846
5358,3676,Machine Robo: Revenge of Chronos,"Action, Mecha, Sci-Fi",TV,47,6.48,5.333333333333333
5359,4113,Mahou no Mako-chan,"Fantasy, Magic, Romance, Shoujo",TV,48,6.48,6.35
5360,6277,Manga Nippon Mukashibanashi (1976),"Fantasy, Historical",TV,1471,6.48,5.4
5361,6130,Marie &amp; Gali,Comedy,TV,40,6.48,6.277777777777778
5362,3619,Nanako SOS,"Comedy, Parody, Romance, Super Power",TV,39,6.48,6.6
5363,2085,NG Knight Ramune &amp; 40 EX: Biku Biku Triangle Ai no Arashi Daisakusen,"Adventure, Comedy, Fantasy, Mecha, Shounen",OVA,3,6.48,8.333333333333334
5364,2052,Nozomi Witches,"Romance, Sports",OVA,3,6.48,7.125
5365,4459,Ojarumaru,"Adventure, Comedy, Fantasy",TV,Unknown,6.48,
5366,3065,Ozanari Dungeon: Kaze no Tou,"Action, Adventure, Comedy, Fantasy",OVA,3,6.48,6.857142857142857
5367,30679,Queen&#039;s Blade: Grimoire,"Action, Adventure, Ecchi, Fantasy",OVA,2,6.48,6.814814814814815
5368,24763,Robot Girls Z Specials,"Comedy, Mecha, Parody",Special,3,6.48,6.970588235294118
5369,2153,Saint Beast: Kouin Jojishi Tenshi Tan,Fantasy,TV,13,6.48,6.7073170731707314
5370,8745,Seikima II Humane Society: Jinrui Ai ni Michita Shakai,"Demons, Supernatural",OVA,1,6.48,6.333333333333333
5371,15119,Senran Kagura,"Action, Comedy, Ecchi, School",TV,12,6.48,6.63855421686747
5372,28603,Shakugan no Shana: Naze Nani Shana! Nandemo Shitsumonbako! Special,"Comedy, Fantasy, Supernatural",Special,3,6.48,5.7894736842105265
5373,16415,Sousei no Aquarion Special,"Comedy, Mecha",Special,1,6.48,6.545454545454546
5374,1903,Stratos 4: Logbook,"Action, Ecchi, Sci-Fi",Special,1,6.48,6.324324324324325
5375,8026,Super Street Fighter IV,"Action, Adventure, Shounen",OVA,1,6.48,6.633720930232558
5376,6397,Tentou Mushi no Uta,"Drama, Slice of Life",TV,104,6.48,5.0
5377,2631,The☆Doraemons: Goal! Goal! Goal!!,"Comedy, Fantasy, Kids, Sci-Fi, Shounen, Sports",Movie,1,6.48,7.125
5378,12361,Track City,"Action, Cars",TV,26,6.48,7.285714285714286
5379,1460,Uchuu no Kishi Tekkaman Blade II,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",OVA,6,6.48,6.57
5380,20965,Wonder Garden,Fantasy,ONA,1,6.48,6.7272727272727275
5381,3011,Yotsunoha,"Romance, School",OVA,2,6.48,6.638676844783715
5382,1346,AD Police,"Adventure, Dementia, Mecha, Mystery, Police, Psychological, Sci-Fi, Thriller",OVA,3,6.47,6.584905660377358
5383,15607,Ai no Wakakusa Monogatari Specials,"Drama, Historical, Slice of Life",Special,2,6.47,4.5
5384,32023,Bubuki Buranki,"Action, Drama, Mecha, Sci-Fi",TV,12,6.47,6.714018691588785
5385,8547,Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis,"Comedy, Sci-Fi, Shounen",Movie,1,6.47,7.285714285714286
5386,9121,Heroman Specials,"Action, Sci-Fi, Shounen",Special,3,6.47,6.507462686567164
5387,825,King of Fighters: Another Day,"Adventure, Drama, Shounen",ONA,4,6.47,6.541666666666667
5388,3061,Kishin Heidan,"Adventure, Historical, Mecha, Sci-Fi",OVA,7,6.47,6.541666666666667
5389,15093,Koihime†Musou OVA Omake,"Adventure, Comedy, Fantasy",Special,1,6.47,7.190476190476191
5390,1262,Macross II: Lovers Again,"Adventure, Mecha, Military, Sci-Fi, Shounen, Space",OVA,6,6.47,6.688405797101449
5391,3482,Madonna,"Comedy, School, Sports",OVA,2,6.47,6.684210526315789
5392,3880,Makyou Densetsu Acrobunch,"Mecha, Sci-Fi, Shounen",TV,24,6.47,4.0
5393,3884,Maze☆Bakunetsu Jikuu: Hot Springs,"Action, Comedy, Ecchi, Fantasy",Special,1,6.47,6.615384615384615
5394,8743,Memory (ONA),"Drama, Military, Sci-Fi, Slice of Life",ONA,1,6.47,6.619047619047619
5395,7079,Ookamikakushi,"Action, Horror, Mystery, Supernatural",TV,12,6.47,6.667234525837593
5396,20907,Ookii 1 Nensei to Chiisana 2 Nensei,Adventure,Movie,1,6.47,6.8125
5397,31168,Pokemon XY: Odemashi Ko Majin Hoopa,"Action, Fantasy, Kids",OVA,1,6.47,6.457142857142857
5398,23309,Rail Wars!,"Action, Ecchi, Police",TV,12,6.47,6.7611788617886175
5399,5223,Robotan (1986),"Comedy, Kids",TV,33,6.47,6.461538461538462
5400,8373,Shin Mitsubachi Maya no Bouken,"Adventure, Comedy",TV,52,6.47,6.338983050847458
5401,1443,Sol Bianca,"Action, Adventure, Sci-Fi, Space",OVA,2,6.47,6.493827160493828
5402,32993,Sore ga Seiyuu!: Petit Uchiage,"Comedy, Slice of Life",Special,1,6.47,6.743589743589744
5403,1671,Soreyuke! Uchuu Senkan Yamamoto Yohko II,"Action, Adventure, Sci-Fi",OVA,3,6.47,6.928571428571429
5404,27629,Tantei Kageki Milky Holmes TD,"Comedy, Mystery, Super Power",TV,12,6.47,7.027397260273973
5405,3977,To Heart Omake,"Comedy, Harem, School, Slice of Life",Special,6,6.47,6.763636363636364
5406,30166,Wangpai Yushi Di 0 Ji,"Comedy, Fantasy, School, Shounen, Supernatural",Special,1,6.47,6.4
5407,184,Xenosaga The Animation,"Action, Mecha, Sci-Fi, Shounen, Space",TV,12,6.47,6.6512141280353205
5408,3704,Zenryoku Usagi,"Comedy, Kids",TV,52,6.47,7.5
5409,8194,Akuma-kun,"Adventure, Fantasy, Horror, Magic, Supernatural",TV,42,6.46,7.333333333333333
5410,31883,Bakuon!! OVA,"Cars, Seinen, Slice of Life, Sports",OVA,2,6.46,
5411,32670,Battle Spirits: Double Drive,"Action, Kids",TV,Unknown,6.46,
5412,31683,Danchigai Special,"Comedy, Slice of Life",Special,1,6.46,6.642023346303502
5413,7667,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,"Comedy, Sci-Fi, Shounen",Movie,1,6.46,7.428571428571429
5414,1314,DT Eightron,"Action, Sci-Fi, Shounen",TV,26,6.46,6.846153846153846
5415,3101,F-Zero: Falcon Densetsu,"Action, Adventure, Cars, Mecha, Sci-Fi, Shounen, Sports",TV,51,6.46,5.932203389830509
5416,5292,Getter Robo Go,"Action, Adventure, Mecha, Military, Shounen",TV,50,6.46,6.833333333333333
5417,5900,Jean Valjean Monogatari,Drama,Special,1,6.46,6.333333333333333
5418,17785,Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film,Comedy,Special,1,6.46,8.0
5419,1883,Kappa no Kaikata,Comedy,TV,26,6.46,6.605263157894737
5420,9014,Kuttsukiboshi,"Drama, Romance, Shoujo Ai, Supernatural",OVA,2,6.46,6.738415545590433
5421,887,Megami Kouhosei Special Curriculum,"Action, Mecha, Military, Sci-Fi, Space",OVA,1,6.46,6.649122807017544
5422,9990,Midori-ko,"Dementia, Drama",Movie,1,6.46,6.714285714285714
5423,864,Mobile Suit Gundam Seed MSV Astray,"Mecha, Military, Sci-Fi, Shounen, Space",OVA,2,6.46,6.533101045296167
5424,10802,MonHun Nikki Girigiri Airou Mura G,"Action, Comedy",TV,13,6.46,6.5
5425,30842,Nekota no Koto ga Kininatte Shikatanai. (ONA),"School, Shoujo",ONA,4,6.46,6.0
5426,2233,Ocha-ken: Chokotto Monogatari,"Comedy, Kids",TV,26,6.46,6.8
